diversity,seed,phase,kind,phase_env_steps,total_env_steps,success_rate
64,1,3,periodic,18874368,119537664,0.3828125
64,1,3,periodic,20971520,121634816,0.427734375
64,1,3,periodic,23068672,123731968,0.4306640625
64,1,3,periodic,25165824,125829120,0.4033203125
64,1,3,periodic,27262976,127926272,0.41015625
64,1,3,periodic,29360128,130023424,0.4296875
64,1,3,periodic,31457280,132120576,0.4296875
64,1,3,periodic,33554432,134217728,0.45703125
64,1,3,periodic,35651584,136314880,0.416015625
64,1,3,periodic,37748736,138412032,0.3984375
64,1,3,periodic,39845888,140509184,0.3994140625
64,1,3,periodic,41943040,142606336,0.4150390625
64,1,3,periodic,44040192,144703488,0.3779296875
64,1,3,periodic,46137344,146800640,0.384765625
64,1,3,periodic,48234496,148897792,0.376953125
64,1,3,periodic,50331648,150994944,0.4140625
64,1,3,phase_end,50331648,150994944,0.4140625
64,1,4,phase_start,0,150994944,0.40625
64,1,4,periodic,2097152,153092096,0.388671875
64,1,4,periodic,4194304,155189248,0.3984375
64,1,4,periodic,6291456,157286400,0.4482421875
64,1,4,periodic,8388608,159383552,0.3955078125
64,1,4,periodic,10485760,161480704,0.416015625
64,1,4,periodic,12582912,163577856,0.4150390625
64,1,4,periodic,14680064,165675008,0.3896484375
64,1,4,periodic,16777216,167772160,0.4111328125
64,1,4,periodic,18874368,169869312,0.376953125
64,1,4,periodic,20971520,171966464,0.4208984375
64,1,4,periodic,23068672,174063616,0.41015625
64,1,4,periodic,25165824,176160768,0.4482421875
64,1,4,periodic,27262976,178257920,0.3779296875
64,1,4,periodic,29360128,180355072,0.392578125
64,1,4,periodic,31457280,182452224,0.40234375
64,1,4,periodic,33554432,184549376,0.412109375
64,1,4,periodic,35651584,186646528,0.408203125
64,1,4,periodic,37748736,188743680,0.3974609375
64,1,4,periodic,39845888,190840832,0.3662109375
64,1,4,periodic,41943040,192937984,0.4208984375
64,1,4,periodic,44040192,195035136,0.3994140625
64,1,4,periodic,46137344,197132288,0.3818359375
64,1,4,periodic,48234496,199229440,0.3994140625
64,1,4,periodic,50331648,201326592,0.404296875
64,1,4,phase_end,50331648,201326592,0.404296875
64,2,1,phase_start,0,0,0.033203125
64,2,1,periodic,2097152,2097152,0.0009765625
64,2,1,periodic,4194304,4194304,0.3798828125
64,2,1,periodic,6291456,6291456,0.3759765625
64,2,1,periodic,8388608,8388608,0.390625
64,2,1,periodic,10485760,10485760,0.390625
64,2,1,periodic,12582912,12582912,0.376953125
64,2,1,periodic,14680064,14680064,0.3642578125
64,2,1,periodic,16777216,16777216,0.365234375
64,2,1,periodic,18874368,18874368,0.3623046875
64,2,1,periodic,20971520,20971520,0.3642578125
64,2,1,periodic,23068672,23068672,0.3896484375
64,2,1,periodic,25165824,25165824,0.375
64,2,1,periodic,27262976,27262976,0.365234375
64,2,1,periodic,29360128,29360128,0.3515625
64,2,1,periodic,31457280,31457280,0.34765625
64,2,1,periodic,33554432,33554432,0.376953125
64,2,1,periodic,35651584,35651584,0.3740234375
64,2,1,periodic,37748736,37748736,0.3642578125
64,2,1,periodic,39845888,39845888,0.365234375
64,2,1,periodic,41943040,41943040,0.37890625
64,2,1,periodic,44040192,44040192,0.3662109375
64,2,1,periodic,46137344,46137344,0.3779296875
64,2,1,periodic,48234496,48234496,0.3955078125
64,2,1,periodic,50331648,50331648,0.3359375
64,2,1,phase_end,50331648,50331648,0.3359375
64,2,2,phase_start,0,50331648,0.4443359375
64,2,2,periodic,2097152,52428800,0.474609375
64,2,2,periodic,4194304,54525952,0.419921875
64,2,2,periodic,6291456,56623104,0.42578125
64,2,2,periodic,8388608,58720256,0.4765625
64,2,2,periodic,10485760,60817408,0.439453125
64,2,2,periodic,12582912,62914560,0.494140625
64,2,2,periodic,14680064,65011712,0.439453125
64,2,2,periodic,16777216,67108864,0.4990234375
64,2,2,periodic,18874368,69206016,0.4345703125
64,2,2,periodic,20971520,71303168,0.48046875
64,2,2,periodic,23068672,73400320,0.42578125
64,2,2,periodic,25165824,75497472,0.4619140625
64,2,2,periodic,27262976,77594624,0.46875
64,2,2,periodic,29360128,79691776,0.4697265625
64,2,2,periodic,31457280,81788928,0.5
64,2,2,periodic,33554432,83886080,0.4716796875
64,2,2,periodic,35651584,85983232,0.4873046875
64,2,2,periodic,37748736,88080384,0.46484375
64,2,2,periodic,39845888,90177536,0.4365234375
64,2,2,periodic,41943040,92274688,0.4130859375
64,2,2,periodic,44040192,94371840,0.4306640625
64,2,2,periodic,46137344,96468992,0.4482421875
64,2,2,periodic,48234496,98566144,0.46875
64,2,2,periodic,50331648,100663296,0.431640625
64,2,2,phase_end,50331648,100663296,0.431640625
64,2,3,phase_start,0,100663296,0.404296875
64,2,3,periodic,2097152,102760448,0.4072265625
64,2,3,periodic,4194304,104857600,0.4248046875
64,2,3,periodic,6291456,106954752,0.4208984375
64,2,3,periodic,8388608,109051904,0.392578125
64,2,3,periodic,10485760,111149056,0.408203125
64,2,3,periodic,12582912,113246208,0.3974609375
64,2,3,periodic,14680064,115343360,0.439453125
64,2,3,periodic,16777216,117440512,0.3994140625
64,2,3,periodic,18874368,119537664,0.369140625
64,2,3,periodic,20971520,121634816,0.423828125
64,2,3,periodic,23068672,123731968,0.4267578125
64,2,3,periodic,25165824,125829120,0.4326171875
64,2,3,periodic,27262976,127926272,0.3720703125
64,2,3,periodic,29360128,130023424,0.404296875
64,2,3,periodic,31457280,132120576,0.4169921875
64,2,3,periodic,33554432,134217728,0.4013671875
64,2,3,periodic,35651584,136314880,0.4189453125
64,2,3,periodic,37748736,138412032,0.3857421875
64,2,3,periodic,39845888,140509184,0.4267578125
64,2,3,periodic,41943040,142606336,0.451171875
64,2,3,periodic,44040192,144703488,0.4111328125
64,2,3,periodic,46137344,146800640,0.4560546875
64,2,3,periodic,48234496,148897792,0.40625
64,2,3,periodic,50331648,150994944,0.392578125
64,2,3,phase_end,50331648,150994944,0.392578125
64,2,4,phase_start,0,150994944,0.416015625
64,2,4,periodic,2097152,153092096,0.4189453125
64,2,4,periodic,4194304,155189248,0.42578125
64,2,4,periodic,6291456,157286400,0.4013671875
64,2,4,periodic,8388608,159383552,0.3955078125
64,2,4,periodic,10485760,161480704,0.3837890625
64,2,4,periodic,12582912,163577856,0.41015625
64,2,4,periodic,14680064,165675008,0.3955078125
64,2,4,periodic,16777216,167772160,0.3857421875
64,2,4,periodic,18874368,169869312,0.392578125
64,2,4,periodic,20971520,171966464,0.4140625
64,2,4,periodic,23068672,174063616,0.4423828125
64,2,4,periodic,25165824,176160768,0.3984375
64,2,4,periodic,27262976,178257920,0.408203125
64,2,4,periodic,29360128,180355072,0.412109375
64,2,4,periodic,31457280,182452224,0.4052734375
64,2,4,periodic,33554432,184549376,0.392578125
64,2,4,periodic,35651584,186646528,0.3701171875
64,2,4,periodic,37748736,188743680,0.3974609375
64,2,4,periodic,39845888,190840832,0.3701171875
64,2,4,periodic,41943040,192937984,0.4208984375
64,2,4,periodic,44040192,195035136,0.412109375
64,2,4,periodic,46137344,197132288,0.41015625
64,2,4,periodic,48234496,199229440,0.423828125
64,2,4,periodic,50331648,201326592,0.42578125
64,2,4,phase_end,50331648,201326592,0.42578125
64,3,1,phase_start,0,0,0.03515625
64,3,1,periodic,2097152,2097152,0.0302734375
64,3,1,periodic,4194304,4194304,0.369140625
64,3,1,periodic,6291456,6291456,0.3759765625
64,3,1,periodic,8388608,8388608,0.3740234375
64,3,1,periodic,10485760,10485760,0.3818359375
64,3,1,periodic,12582912,12582912,0.3955078125
64,3,1,periodic,14680064,14680064,0.3525390625
64,3,1,periodic,16777216,16777216,0.35546875
64,3,1,periodic,18874368,18874368,0.36328125
64,3,1,periodic,20971520,20971520,0.373046875
64,3,1,periodic,23068672,23068672,0.3623046875
64,3,1,periodic,25165824,25165824,0.3740234375
64,3,1,periodic,27262976,27262976,0.3720703125
64,3,1,periodic,29360128,29360128,0.365234375
64,3,1,periodic,31457280,31457280,0.388671875
64,3,1,periodic,33554432,33554432,0.3359375
64,3,1,periodic,35651584,35651584,0.3876953125
64,3,1,periodic,37748736,37748736,0.3671875
64,3,1,periodic,39845888,39845888,0.3583984375
64,3,1,periodic,41943040,41943040,0.369140625
64,3,1,periodic,44040192,44040192,0.36328125
64,3,1,periodic,46137344,46137344,0.408203125
64,3,1,periodic,48234496,48234496,0.3681640625
64,3,1,periodic,50331648,50331648,0.3515625
64,3,1,phase_end,50331648,50331648,0.3515625
64,3,2,phase_start,0,50331648,0.4736328125
64,3,2,periodic,2097152,52428800,0.484375
64,3,2,periodic,4194304,54525952,0.451171875
64,3,2,periodic,6291456,56623104,0.478515625
64,3,2,periodic,8388608,58720256,0.4560546875
64,3,2,periodic,10485760,60817408,0.4599609375
64,3,2,periodic,12582912,62914560,0.4404296875
64,3,2,periodic,14680064,65011712,0.501953125
64,3,2,periodic,16777216,67108864,0.44140625
64,3,2,periodic,18874368,69206016,0.46484375
64,3,2,periodic,20971520,71303168,0.4580078125
64,3,2,periodic,23068672,73400320,0.4736328125
64,3,2,periodic,25165824,75497472,0.44921875
64,3,2,periodic,27262976,77594624,0.4443359375
64,3,2,periodic,29360128,79691776,0.44921875
64,3,2,periodic,31457280,81788928,0.486328125
64,3,2,periodic,33554432,83886080,0.458984375
64,3,2,periodic,35651584,85983232,0.4580078125
64,3,2,periodic,37748736,88080384,0.501953125
64,3,2,periodic,39845888,90177536,0.486328125
64,3,2,periodic,41943040,92274688,0.44140625
64,3,2,periodic,44040192,94371840,0.4755859375
64,3,2,periodic,46137344,96468992,0.478515625
64,3,2,periodic,48234496,98566144,0.478515625
64,3,2,periodic,50331648,100663296,0.466796875
64,3,2,phase_end,50331648,100663296,0.466796875
64,3,3,phase_start,0,100663296,0.40234375
64,3,3,periodic,2097152,102760448,0.3857421875
64,3,3,periodic,4194304,104857600,0.412109375
64,3,3,periodic,6291456,106954752,0.3984375
64,3,3,periodic,8388608,109051904,0.4326171875
64,3,3,periodic,10485760,111149056,0.4130859375
64,3,3,periodic,12582912,113246208,0.4091796875
64,3,3,periodic,14680064,115343360,0.4140625
64,3,3,periodic,16777216,117440512,0.4052734375
64,3,3,periodic,18874368,119537664,0.408203125
64,3,3,periodic,20971520,121634816,0.380859375
64,3,3,periodic,23068672,123731968,0.4228515625
64,3,3,periodic,25165824,125829120,0.408203125
64,3,3,periodic,27262976,127926272,0.3935546875
64,3,3,periodic,29360128,130023424,0.384765625
64,3,3,periodic,31457280,132120576,0.423828125
64,3,3,periodic,33554432,134217728,0.3974609375
64,3,3,periodic,35651584,136314880,0.4296875
64,3,3,periodic,37748736,138412032,0.41796875
64,3,3,periodic,39845888,140509184,0.4345703125
64,3,3,periodic,41943040,142606336,0.38671875
64,3,3,periodic,44040192,144703488,0.4072265625
64,3,3,periodic,46137344,146800640,0.4091796875
64,3,3,periodic,48234496,148897792,0.4375
64,3,3,periodic,50331648,150994944,0.4033203125
64,3,3,phase_end,50331648,150994944,0.4033203125
64,3,4,phase_start,0,150994944,0.3984375
64,3,4,periodic,2097152,153092096,0.388671875
64,3,4,periodic,4194304,155189248,0.4052734375
64,3,4,periodic,6291456,157286400,0.3935546875
64,3,4,periodic,8388608,159383552,0.390625
64,3,4,periodic,10485760,161480704,0.41796875
64,3,4,periodic,12582912,163577856,0.4345703125
64,3,4,periodic,14680064,165675008,0.400390625
64,3,4,periodic,16777216,167772160,0.3916015625
64,3,4,periodic,18874368,169869312,0.4599609375
64,3,4,periodic,20971520,171966464,0.38671875
64,3,4,periodic,23068672,174063616,0.3994140625
64,3,4,periodic,25165824,176160768,0.408203125
64,3,4,periodic,27262976,178257920,0.380859375
64,3,4,periodic,29360128,180355072,0.404296875
64,3,4,periodic,31457280,182452224,0.38671875
64,3,4,periodic,33554432,184549376,0.412109375
64,3,4,periodic,35651584,186646528,0.3984375
64,3,4,periodic,37748736,188743680,0.4052734375
64,3,4,periodic,39845888,190840832,0.38671875
64,3,4,periodic,41943040,192937984,0.3779296875
64,3,4,periodic,44040192,195035136,0.4111328125
64,3,4,periodic,46137344,197132288,0.3828125
64,3,4,periodic,48234496,199229440,0.4130859375
64,3,4,periodic,50331648,201326592,0.4033203125
64,3,4,phase_end,50331648,201326592,0.4033203125
64,4,1,phase_start,0,0,0.0419921875
64,4,1,periodic,2097152,2097152,0.359375
64,4,1,periodic,4194304,4194304,0.35546875
64,4,1,periodic,6291456,6291456,0.35546875
64,4,1,periodic,8388608,8388608,0.359375
64,4,1,periodic,10485760,10485760,0.4150390625
64,4,1,periodic,12582912,12582912,0.4169921875
64,4,1,periodic,14680064,14680064,0.34765625
64,4,1,periodic,16777216,16777216,0.404296875
64,4,1,periodic,18874368,18874368,0.361328125
64,4,1,periodic,20971520,20971520,0.384765625
64,4,1,periodic,23068672,23068672,0.369140625
64,4,1,periodic,25165824,25165824,0.3486328125
64,4,1,periodic,27262976,27262976,0.3623046875
64,4,1,periodic,29360128,29360128,0.3388671875
64,4,1,periodic,31457280,31457280,0.3564453125
64,4,1,periodic,33554432,33554432,0.353515625
64,4,1,periodic,35651584,35651584,0.3955078125
64,4,1,periodic,37748736,37748736,0.375
64,4,1,periodic,39845888,39845888,0.365234375
64,4,1,periodic,41943040,41943040,0.361328125
64,4,1,periodic,44040192,44040192,0.353515625
64,4,1,periodic,46137344,46137344,0.3720703125
64,4,1,periodic,48234496,48234496,0.3271484375
64,4,1,periodic,50331648,50331648,0.375
64,4,1,phase_end,50331648,50331648,0.375
64,4,2,phase_start,0,50331648,0.4697265625
64,4,2,periodic,2097152,52428800,0.4775390625
64,4,2,periodic,4194304,54525952,0.4306640625
64,4,2,periodic,6291456,56623104,0.4228515625
64,4,2,periodic,8388608,58720256,0.509765625
64,4,2,periodic,10485760,60817408,0.48046875
64,4,2,periodic,12582912,62914560,0.462890625
64,4,2,periodic,14680064,65011712,0.4970703125
64,4,2,periodic,16777216,67108864,0.47265625
64,4,2,periodic,18874368,69206016,0.443359375
64,4,2,periodic,20971520,71303168,0.5009765625
64,4,2,periodic,23068672,73400320,0.44140625
64,4,2,periodic,25165824,75497472,0.466796875
64,4,2,periodic,27262976,77594624,0.4775390625
64,4,2,periodic,29360128,79691776,0.4951171875
64,4,2,periodic,31457280,81788928,0.4658203125
64,4,2,periodic,33554432,83886080,0.4521484375
64,4,2,periodic,35651584,85983232,0.501953125
64,4,2,periodic,37748736,88080384,0.443359375
64,4,2,periodic,39845888,90177536,0.4853515625
64,4,2,periodic,41943040,92274688,0.4619140625
64,4,2,periodic,44040192,94371840,0.4287109375
64,4,2,periodic,46137344,96468992,0.44140625
64,4,2,periodic,48234496,98566144,0.5
64,4,2,periodic,50331648,100663296,0.44140625
64,4,2,phase_end,50331648,100663296,0.44140625
64,4,3,phase_start,0,100663296,0.4013671875
64,4,3,periodic,2097152,102760448,0.375
64,4,3,periodic,4194304,104857600,0.4345703125
64,4,3,periodic,6291456,106954752,0.4296875
64,4,3,periodic,8388608,109051904,0.369140625
64,4,3,periodic,10485760,111149056,0.412109375
64,4,3,periodic,12582912,113246208,0.404296875
64,4,3,periodic,14680064,115343360,0.3916015625
64,4,3,periodic,16777216,117440512,0.4072265625
64,4,3,periodic,18874368,119537664,0.412109375
64,4,3,periodic,20971520,121634816,0.419921875
64,4,3,periodic,23068672,123731968,0.4248046875
64,4,3,periodic,25165824,125829120,0.4072265625
64,4,3,periodic,27262976,127926272,0.3623046875
64,4,3,periodic,29360128,130023424,0.3857421875
64,4,3,periodic,31457280,132120576,0.4130859375
64,4,3,periodic,33554432,134217728,0.4052734375
64,4,3,periodic,35651584,136314880,0.3876953125
64,4,3,periodic,37748736,138412032,0.40625
64,4,3,periodic,39845888,140509184,0.3994140625
64,4,3,periodic,41943040,142606336,0.41796875
64,4,3,periodic,44040192,144703488,0.380859375
64,4,3,periodic,46137344,146800640,0.416015625
64,4,3,periodic,48234496,148897792,0.3876953125
64,4,3,periodic,50331648,150994944,0.43359375
64,4,3,phase_end,50331648,150994944,0.43359375
64,4,4,phase_start,0,150994944,0.39453125
64,4,4,periodic,2097152,153092096,0.3935546875
64,4,4,periodic,4194304,155189248,0.380859375
64,4,4,periodic,6291456,157286400,0.4140625
64,4,4,periodic,8388608,159383552,0.4384765625
64,4,4,periodic,10485760,161480704,0.3837890625
64,4,4,periodic,12582912,163577856,0.3974609375
64,4,4,periodic,14680064,165675008,0.3974609375
64,4,4,periodic,16777216,167772160,0.408203125
64,4,4,periodic,18874368,169869312,0.39453125
64,4,4,periodic,20971520,171966464,0.3876953125
64,4,4,periodic,23068672,174063616,0.4140625
64,4,4,periodic,25165824,176160768,0.431640625
64,4,4,periodic,27262976,178257920,0.4189453125
64,4,4,periodic,29360128,180355072,0.4169921875
64,4,4,periodic,31457280,182452224,0.3916015625
64,4,4,periodic,33554432,184549376,0.365234375
64,4,4,periodic,35651584,186646528,0.1376953125
64,4,4,periodic,37748736,188743680,0.412109375
64,4,4,periodic,39845888,190840832,0.38671875
64,4,4,periodic,41943040,192937984,0.373046875
64,4,4,periodic,44040192,195035136,0.4140625
64,4,4,periodic,46137344,197132288,0.40234375
64,4,4,periodic,48234496,199229440,0.43359375
64,4,4,periodic,50331648,201326592,0.380859375
64,4,4,phase_end,50331648,201326592,0.380859375
256,0,1,phase_start,0,0,0.0419921875
256,0,1,periodic,2097152,2097152,0.3623046875
256,0,1,periodic,4194304,4194304,0.37890625
256,0,1,periodic,6291456,6291456,0.37109375
256,0,1,periodic,8388608,8388608,0.3701171875
256,0,1,periodic,10485760,10485760,0.3818359375
256,0,1,periodic,12582912,12582912,0.36328125
256,0,1,periodic,14680064,14680064,0.357421875
256,0,1,periodic,16777216,16777216,0.3740234375
256,0,1,periodic,18874368,18874368,0.3779296875
256,0,1,periodic,20971520,20971520,0.3603515625
256,0,1,periodic,23068672,23068672,0.3505859375
256,0,1,periodic,25165824,25165824,0.3662109375
256,0,1,periodic,27262976,27262976,0.3876953125
256,0,1,periodic,29360128,29360128,0.3671875
256,0,1,periodic,31457280,31457280,0.3486328125
256,0,1,periodic,33554432,33554432,0.4033203125
256,0,1,periodic,35651584,35651584,0.3486328125
256,0,1,periodic,37748736,37748736,0.396484375
256,0,1,periodic,39845888,39845888,0.3623046875
256,0,1,periodic,41943040,41943040,0.3515625
256,0,1,periodic,44040192,44040192,0.42578125
256,0,1,periodic,46137344,46137344,0.3984375
256,0,1,periodic,48234496,48234496,0.3818359375
256,0,1,periodic,50331648,50331648,0.3798828125
256,0,1,phase_end,50331648,50331648,0.3798828125
256,0,2,phase_start,0,50331648,0.4169921875
256,0,2,periodic,2097152,52428800,0.41796875
256,0,2,periodic,4194304,54525952,0.4072265625
256,0,2,periodic,6291456,56623104,0.0
256,0,2,periodic,8388608,58720256,0.0
256,0,2,periodic,10485760,60817408,0.0
256,0,2,periodic,12582912,62914560,0.0
256,0,2,periodic,14680064,65011712,0.0
256,0,2,periodic,16777216,67108864,0.0
256,0,2,periodic,18874368,69206016,0.0
256,0,2,periodic,20971520,71303168,0.0
256,0,2,periodic,23068672,73400320,0.0
256,0,2,periodic,25165824,75497472,0.0
256,0,2,periodic,27262976,77594624,0.0
256,0,2,periodic,29360128,79691776,0.0
256,0,2,periodic,31457280,81788928,0.0
256,0,2,periodic,33554432,83886080,0.0
256,0,2,periodic,35651584,85983232,0.0
256,0,2,periodic,37748736,88080384,0.0
256,0,2,periodic,39845888,90177536,0.0
256,0,2,periodic,41943040,92274688,0.0
256,0,2,periodic,44040192,94371840,0.0
256,0,2,periodic,46137344,96468992,0.0
256,0,2,periodic,48234496,98566144,0.0
256,0,2,periodic,50331648,100663296,0.0263671875
256,0,2,phase_end,50331648,100663296,0.0263671875
256,0,3,phase_start,0,100663296,0.025390625
256,0,3,periodic,2097152,102760448,0.380859375
256,0,3,periodic,4194304,104857600,0.3955078125
256,0,3,periodic,6291456,106954752,0.376953125
256,0,3,periodic,8388608,109051904,0.3896484375
256,0,3,periodic,10485760,111149056,0.41015625
256,0,3,periodic,12582912,113246208,0.3798828125
256,0,3,periodic,14680064,115343360,0.4072265625
256,0,3,periodic,16777216,117440512,0.357421875
256,0,3,periodic,18874368,119537664,0.375
256,0,3,periodic,20971520,121634816,0.3740234375
256,0,3,periodic,23068672,123731968,0.369140625
256,0,3,periodic,25165824,125829120,0.3837890625
256,0,3,periodic,27262976,127926272,0.3828125
256,0,3,periodic,29360128,130023424,0.3759765625
256,0,3,periodic,31457280,132120576,0.384765625
256,0,3,periodic,33554432,134217728,0.3955078125
256,0,3,periodic,35651584,136314880,0.357421875
256,0,3,periodic,37748736,138412032,0.384765625
256,0,3,periodic,39845888,140509184,0.3935546875
256,0,3,periodic,41943040,142606336,0.3779296875
256,0,3,periodic,44040192,144703488,0.3642578125
256,0,3,periodic,46137344,146800640,0.36328125
256,0,3,periodic,48234496,148897792,0.3701171875
256,0,3,periodic,50331648,150994944,0.38671875
256,0,3,phase_end,50331648,150994944,0.38671875
256,0,4,phase_start,0,150994944,0.4013671875
256,0,4,periodic,2097152,153092096,0.3515625
256,0,4,periodic,4194304,155189248,0.3837890625
256,0,4,periodic,6291456,157286400,0.3828125
256,0,4,periodic,8388608,159383552,0.3828125
256,0,4,periodic,10485760,161480704,0.3916015625
256,0,4,periodic,12582912,163577856,0.3837890625
256,0,4,periodic,14680064,165675008,0.3818359375
256,0,4,periodic,16777216,167772160,0.376953125
256,0,4,periodic,18874368,169869312,0.3837890625
256,0,4,periodic,20971520,171966464,0.3447265625
256,0,4,periodic,23068672,174063616,0.4013671875
256,0,4,periodic,25165824,176160768,0.419921875
256,0,4,periodic,27262976,178257920,0.35546875
256,0,4,periodic,29360128,180355072,0.3671875
256,0,4,periodic,31457280,182452224,0.373046875
256,0,4,periodic,33554432,184549376,0.3515625
256,0,4,periodic,35651584,186646528,0.4072265625
256,0,4,periodic,37748736,188743680,0.365234375
256,0,4,periodic,39845888,190840832,0.3583984375
256,0,4,periodic,41943040,192937984,0.37109375
256,0,4,periodic,44040192,195035136,0.4052734375
256,0,4,periodic,46137344,197132288,0.3466796875
256,0,4,periodic,48234496,199229440,0.3857421875
256,0,4,periodic,50331648,201326592,0.3671875
256,0,4,phase_end,50331648,201326592,0.3671875
256,1,1,phase_start,0,0,0.03125
256,1,1,periodic,2097152,2097152,0.35546875
256,1,1,periodic,4194304,4194304,0.3740234375
256,1,1,periodic,6291456,6291456,0.3525390625
256,1,1,periodic,8388608,8388608,0.390625
256,1,1,periodic,10485760,10485760,0.3310546875
256,1,1,periodic,12582912,12582912,0.3701171875
256,1,1,periodic,14680064,14680064,0.35546875
256,1,1,periodic,16777216,16777216,0.3828125
256,1,1,periodic,18874368,18874368,0.388671875
256,1,1,periodic,20971520,20971520,0.3544921875
256,1,1,periodic,23068672,23068672,0.39453125
256,1,1,periodic,25165824,25165824,0.375
256,1,1,periodic,27262976,27262976,0.3515625
256,1,1,periodic,29360128,29360128,0.38671875
256,1,1,periodic,31457280,31457280,0.34765625
256,1,1,periodic,33554432,33554432,0.35546875
256,1,1,periodic,35651584,35651584,0.3896484375
256,1,1,periodic,37748736,37748736,0.408203125
256,1,1,periodic,39845888,39845888,0.353515625
256,1,1,periodic,41943040,41943040,0.341796875
256,1,1,periodic,44040192,44040192,0.3544921875
256,1,1,periodic,46137344,46137344,0.3681640625
256,1,1,periodic,48234496,48234496,0.3994140625
256,1,1,periodic,50331648,50331648,0.341796875
256,1,1,phase_end,50331648,50331648,0.341796875
256,1,2,phase_start,0,50331648,0.4052734375
256,1,2,periodic,2097152,52428800,0.361328125
256,1,2,periodic,4194304,54525952,0.396484375
256,1,2,periodic,6291456,56623104,0.404296875
256,1,2,periodic,8388608,58720256,0.423828125
256,1,2,periodic,10485760,60817408,0.38671875
256,1,2,periodic,12582912,62914560,0.408203125
256,1,2,periodic,14680064,65011712,0.3837890625
256,1,2,periodic,16777216,67108864,0.404296875
256,1,2,periodic,18874368,69206016,0.41015625
256,1,2,periodic,20971520,71303168,0.3857421875
256,1,2,periodic,23068672,73400320,0.3662109375
256,1,2,periodic,25165824,75497472,0.373046875
256,1,2,periodic,27262976,77594624,0.3916015625
256,1,2,periodic,29360128,79691776,0.3984375
256,1,2,periodic,31457280,81788928,0.4111328125
256,1,2,periodic,33554432,83886080,0.3779296875
256,1,2,periodic,35651584,85983232,0.400390625
256,1,2,periodic,37748736,88080384,0.4013671875
256,1,2,periodic,39845888,90177536,0.4033203125
256,1,2,periodic,41943040,92274688,0.419921875
256,1,2,periodic,44040192,94371840,0.40625
256,1,2,periodic,46137344,96468992,0.42578125
256,1,2,periodic,48234496,98566144,0.3984375
256,1,2,periodic,50331648,100663296,0.3974609375
256,1,2,phase_end,50331648,100663296,0.3974609375
256,1,3,phase_start,0,100663296,0.361328125
256,1,3,periodic,2097152,102760448,0.390625
256,1,3,periodic,4194304,104857600,0.365234375
256,1,3,periodic,6291456,106954752,0.3818359375
256,1,3,periodic,8388608,109051904,0.3876953125
256,1,3,periodic,10485760,111149056,0.37890625
256,1,3,periodic,12582912,113246208,0.3515625
256,1,3,periodic,14680064,115343360,0.34375
256,1,3,periodic,16777216,117440512,0.3671875
256,1,3,periodic,18874368,119537664,0.3564453125
256,1,3,periodic,20971520,121634816,0.3740234375
256,1,3,periodic,23068672,123731968,0.353515625
256,1,3,periodic,25165824,125829120,0.3876953125
256,1,3,periodic,27262976,127926272,0.3896484375
256,1,3,periodic,29360128,130023424,0.404296875
256,1,3,periodic,31457280,132120576,0.376953125
256,1,3,periodic,33554432,134217728,0.375
256,1,3,periodic,35651584,136314880,0.3818359375
256,1,3,periodic,37748736,138412032,0.3818359375
256,1,3,periodic,39845888,140509184,0.3740234375
256,1,3,periodic,41943040,142606336,0.3857421875
256,1,3,periodic,44040192,144703488,0.380859375
256,1,3,periodic,46137344,146800640,0.3525390625
256,1,3,periodic,48234496,148897792,0.404296875
256,1,3,periodic,50331648,150994944,0.3828125
256,1,3,phase_end,50331648,150994944,0.3828125
256,1,4,phase_start,0,150994944,0.3759765625
256,1,4,periodic,2097152,153092096,0.3779296875
256,1,4,periodic,4194304,155189248,0.3662109375
256,1,4,periodic,6291456,157286400,0.390625
256,1,4,periodic,8388608,159383552,0.361328125
256,1,4,periodic,10485760,161480704,0.3798828125
256,1,4,periodic,12582912,163577856,0.3994140625
256,1,4,periodic,14680064,165675008,0.3515625
256,1,4,periodic,16777216,167772160,0.365234375
256,1,4,periodic,18874368,169869312,0.3603515625
256,1,4,periodic,20971520,171966464,0.3896484375
256,1,4,periodic,23068672,174063616,0.3671875
256,1,4,periodic,25165824,176160768,0.37109375
256,1,4,periodic,27262976,178257920,0.3837890625
256,1,4,periodic,29360128,180355072,0.341796875
256,1,4,periodic,31457280,182452224,0.3828125
256,1,4,periodic,33554432,184549376,0.4130859375
256,1,4,periodic,35651584,186646528,0.39453125
256,1,4,periodic,37748736,188743680,0.3974609375
256,1,4,periodic,39845888,190840832,0.3701171875
256,1,4,periodic,41943040,192937984,0.3994140625
256,1,4,periodic,44040192,195035136,0.39453125
256,1,4,periodic,46137344,197132288,0.3740234375
256,1,4,periodic,48234496,199229440,0.349609375
256,1,4,periodic,50331648,201326592,0.380859375
256,1,4,phase_end,50331648,201326592,0.380859375
256,2,1,phase_start,0,0,0.037109375
256,2,1,periodic,2097152,2097152,0.349609375
256,2,1,periodic,4194304,4194304,0.3623046875
256,2,1,periodic,6291456,6291456,0.33984375
256,2,1,periodic,8388608,8388608,0.3623046875
256,2,1,periodic,10485760,10485760,0.3740234375
256,2,1,periodic,12582912,12582912,0.404296875
256,2,1,periodic,14680064,14680064,0.3720703125
256,2,1,periodic,16777216,16777216,0.3623046875
256,2,1,periodic,18874368,18874368,0.3525390625
256,2,1,periodic,20971520,20971520,0.3505859375
256,2,1,periodic,23068672,23068672,0.3310546875
