diversity,seed,run,phase,interval,predictor_fraction,start_success,end_success,interval_gain,start_depth6,end_depth6,interval_gain_depth6,cosine_all,norm_current_all,norm_previous_all,cosine_shared,norm_current_shared,norm_previous_shared,cosine_policy,norm_current_policy,norm_previous_policy,cosine_value,norm_current_value,norm_previous_value
64,0,n64_seed0,3,start_to_mid,0.0,0.443359375,0.4228515625,-0.0205078125,0.0,0.0,0.0,-0.31443390250205994,0.08767228573560715,0.06426779180765152,0.35271233320236206,0.049736086279153824,0.02741757035255432,-0.5566718578338623,0.07168499380350113,0.05778833106160164,0.9920623302459717,0.008603081107139587,0.006255778018385172
64,0,n64_seed0,3,mid_to_end,0.5,0.4228515625,0.390625,-0.0322265625,0.0,0.0,0.0,-0.19821855425834656,0.05911311134696007,0.05498034507036209,0.16019940376281738,0.011214103549718857,0.009163332171738148,-0.21140846610069275,0.05801041051745415,0.054173290729522705,0.9861499667167664,0.0018428254406899214,0.0020312978886067867
64,0,n64_seed0,4,start_to_mid,0.0,0.3955078125,0.42578125,0.0302734375,0.0,0.0,0.0,0.8091140389442444,0.05337199941277504,0.04243207350373268,0.0020172325894236565,0.007264344021677971,0.006754373665899038,0.8270098567008972,0.05284048989415169,0.04186202958226204,0.9812379479408264,0.0019189614104107022,0.001558696269057691
64,0,n64_seed0,4,mid_to_end,0.5,0.42578125,0.41015625,-0.015625,0.0,0.0,0.0,-0.76961350440979,0.046752363443374634,0.05072686821222305,-0.6630055904388428,0.008548781275749207,0.005874451249837875,-0.7748366594314575,0.045954588800668716,0.05035930499434471,0.8126853704452515,0.0009367181919515133,0.0016268533654510975
64,1,n64_seed1,2,start_to_mid,0.0,0.5029296875,0.4599609375,-0.04296875,0.030303030303030304,0.037037037037037035,0.006734006734006731,0.7260881066322327,0.07750449329614639,0.0919375792145729,0.7592335939407349,0.037413254380226135,0.05274204537272453,0.7140533924102783,0.0670686885714531,0.07470174878835678,0.9883059859275818,0.010439648292958736,0.009510239586234093
64,1,n64_seed1,2,mid_to_end,0.5,0.4599609375,0.4794921875,0.01953125,0.037037037037037035,0.014084507042253521,-0.022952529994783512,0.12588855624198914,0.05744820088148117,0.0638430267572403,-0.09231176227331161,0.03249819204211235,0.03819449990987778,0.22949105501174927,0.04697659984230995,0.050924014300107956,0.9144778847694397,0.006112449802458286,0.004884424153715372
64,1,n64_seed1,3,start_to_mid,0.0,0.4072265625,0.4033203125,-0.00390625,0.0,0.0,0.0,-0.4062325060367584,0.08408194035291672,0.09017948806285858,-0.38703006505966187,0.06428735703229904,0.06238158792257309,-0.45730626583099365,0.0534856803715229,0.06477184593677521,0.9539394378662109,0.00872874166816473,0.006744290702044964
64,1,n64_seed1,3,mid_to_end,0.5,0.4033203125,0.4140625,0.0107421875,0.0,0.0,0.0,0.019701505079865456,0.06804484128952026,0.08074957877397537,0.025901533663272858,0.04866306856274605,0.0607292614877224,0.01047623809427023,0.04753226041793823,0.05297517031431198,0.6358836889266968,0.0016400603344663978,0.005107165314257145
64,1,n64_seed1,4,start_to_mid,0.0,0.40625,0.4482421875,0.0419921875,0.0,0.0,0.0,-0.2537500560283661,0.11117730289697647,0.0786680281162262,-0.1745738834142685,0.06191009655594826,0.05816417932510376,-0.32699674367904663,0.09226489812135696,0.05293631926178932,0.9156355857849121,0.0038367526140064,0.0018258901545777917
64,1,n64_seed1,4,mid_to_end,0.5,0.4482421875,0.404296875,-0.0439453125,0.0,0.0,0.0,0.0330340750515461,0.06875023990869522,0.08767744898796082,0.013057642616331577,0.055126335471868515,0.06327617913484573,0.06129410117864609,0.041001662611961365,0.06067211180925369,0.27970269322395325,0.0025585072580724955,0.0015344916610047221
64,2,n64_seed2,2,start_to_mid,0.0,0.4443359375,0.4619140625,0.017578125,0.012658227848101266,0.006134969325153374,-0.006523258522947891,0.05001963675022125,0.08812494575977325,0.06274443864822388,-0.052587367594242096,0.03701537102460861,0.026238394901156425,0.06898559629917145,0.07984097301959991,0.05687694624066353,0.8505958914756775,0.004613921511918306,0.0036638483870774508
64,2,n64_seed2,2,mid_to_end,0.5,0.4619140625,0.431640625,-0.0302734375,0.006134969325153374,0.017964071856287425,0.011829102531134051,0.20781849324703217,0.0652814581990242,0.10724866390228271,0.2732623517513275,0.0427686832845211,0.07708152383565903,0.1436360627412796,0.049036506563425064,0.07420769333839417,0.8110334277153015,0.005284843500703573,0.007343887817114592
64,2,n64_seed2,3,start_to_mid,0.0,0.404296875,0.4326171875,0.0283203125,0.0,0.0,0.0,0.6406192183494568,0.10290369391441345,0.07767992466688156,0.5967415571212769,0.06063922867178917,0.051338233053684235,0.6686164736747742,0.08252855390310287,0.05779628828167915,0.9639307856559753,0.010054449550807476,0.00762536795809865
64,2,n64_seed2,3,mid_to_end,0.5,0.4326171875,0.392578125,-0.0400390625,0.0,0.0,0.0,0.31979063153266907,0.07187288999557495,0.06731786578893661,0.37933194637298584,0.051184285432100296,0.05671653896570206,0.2350054383277893,0.05022027716040611,0.03597734495997429,0.9694441556930542,0.004879023414105177,0.004534408915787935
64,2,n64_seed2,4,start_to_mid,0.0,0.416015625,0.3984375,-0.017578125,0.0,0.0,0.0,0.1652919054031372,0.10327232629060745,0.05186883360147476,0.11148498207330704,0.08682846277952194,0.03611404448747635,0.25122058391571045,0.05578980967402458,0.036743078380823135,0.9446426630020142,0.0036726242396980524,0.006008148193359375
64,2,n64_seed2,4,mid_to_end,0.5,0.3984375,0.42578125,0.02734375,0.0,0.0,0.0,0.1637388914823532,0.08024001121520996,0.09193626046180725,0.13808490335941315,0.06632694602012634,0.07371915131807327,0.21459122002124786,0.045139558613300323,0.05491853505373001,0.45002442598342896,0.0012713639298453927,0.0013101815711706877
64,3,n64_seed3,2,start_to_mid,0.0,0.4736328125,0.44921875,-0.0244140625,0.055944055944055944,0.012903225806451613,-0.04304083013760433,0.8361806273460388,0.06982707977294922,0.11196135729551315,0.93870609998703,0.03962625190615654,0.04591761529445648,0.8220480680465698,0.05734247341752052,0.10188218951225281,0.9315463900566101,0.004173922352492809,0.006851154379546642
64,3,n64_seed3,2,mid_to_end,0.5,0.44921875,0.466796875,0.017578125,0.012903225806451613,0.02040816326530612,0.007504937458854508,0.2750711143016815,0.0628165751695633,0.06968771666288376,0.5977787971496582,0.024625927209854126,0.03899511694908142,0.17725135385990143,0.0573757104575634,0.05730215832591057,0.9502747058868408,0.006893081124871969,0.0072264764457941055
64,3,n64_seed3,3,start_to_mid,0.0,0.40234375,0.408203125,0.005859375,0.0,0.0,0.0,0.544282078742981,0.08772333711385727,0.07150556892156601,0.08600854128599167,0.04483955353498459,0.029996899887919426,0.6615808010101318,0.07402657717466354,0.06364385783672333,0.9942044615745544,0.014313084073364735,0.012755082920193672
