diversity,seed,phase,kind,phase_env_steps,total_env_steps,success_rate,success_depth_1,success_depth_2,success_depth_3,success_depth_4,success_depth_5,success_depth_6
64,1,1,periodic,14680064,14680064,0.3857421875,0.8695652173913043,0.6171428571428571,0.4421052631578947,0.21341463414634146,0.05228758169934641,0.0
64,1,1,periodic,16777216,16777216,0.3916015625,0.8217821782178217,0.6573033707865169,0.4114285714285714,0.2289156626506024,0.05714285714285714,0.0
64,1,1,periodic,18874368,18874368,0.3759765625,0.8442211055276382,0.5833333333333334,0.3375,0.2573099415204678,0.051470588235294115,0.0
64,1,1,periodic,20971520,20971520,0.357421875,0.7903225806451613,0.5885714285714285,0.39344262295081966,0.2064516129032258,0.06779661016949153,0.0
64,1,1,periodic,23068672,23068672,0.3662109375,0.8723404255319149,0.5873015873015873,0.3392857142857143,0.18125,0.08092485549132948,0.0
64,1,1,periodic,25165824,25165824,0.35546875,0.819672131147541,0.5860215053763441,0.3333333333333333,0.20238095238095238,0.06432748538011696,0.0
64,1,1,periodic,27262976,27262976,0.35546875,0.817258883248731,0.6075949367088608,0.3763440860215054,0.18012422360248448,0.04938271604938271,0.0
64,1,1,periodic,29360128,29360128,0.3564453125,0.817258883248731,0.5306122448979592,0.3742690058479532,0.18439716312056736,0.06666666666666667,0.0
64,1,1,periodic,31457280,31457280,0.349609375,0.8258426966292135,0.6444444444444445,0.34210526315789475,0.19411764705882353,0.053475935828877004,0.0
64,1,1,periodic,33554432,33554432,0.3779296875,0.841025641025641,0.5978260869565217,0.39869281045751637,0.23391812865497075,0.07741935483870968,0.0
64,1,1,periodic,35651584,35651584,0.3681640625,0.8466257668711656,0.6650246305418719,0.3167701863354037,0.2388888888888889,0.060240963855421686,0.0
64,1,1,periodic,37748736,37748736,0.3779296875,0.8154761904761905,0.6047619047619047,0.4411764705882353,0.28368794326241137,0.046511627906976744,0.0
64,1,1,periodic,39845888,39845888,0.3681640625,0.8444444444444444,0.6538461538461539,0.38372093023255816,0.22488038277511962,0.06535947712418301,0.0
64,1,1,periodic,41943040,41943040,0.357421875,0.7952380952380952,0.6306818181818182,0.3727810650887574,0.1503267973856209,0.014084507042253521,0.0
64,1,1,periodic,44040192,44040192,0.36328125,0.8514285714285714,0.5892857142857143,0.39901477832512317,0.18902439024390244,0.07547169811320754,0.0
64,1,1,periodic,46137344,46137344,0.3564453125,0.903954802259887,0.5625,0.36129032258064514,0.19318181818181818,0.03954802259887006,0.0
64,1,1,periodic,48234496,48234496,0.369140625,0.8691588785046729,0.5903614457831325,0.34545454545454546,0.19607843137254902,0.04794520547945205,0.0
64,1,1,periodic,50331648,50331648,0.3828125,0.8829268292682927,0.6348314606741573,0.30864197530864196,0.23214285714285715,0.05625,0.0
64,1,1,phase_end,50331648,50331648,0.3828125,0.8829268292682927,0.6348314606741573,0.30864197530864196,0.23214285714285715,0.05625,0.0
64,1,2,phase_start,0,50331648,0.5029296875,0.8995633187772926,0.8,0.5416666666666666,0.23376623376623376,0.1506849315068493,0.030303030303030304
64,1,2,periodic,2097152,52428800,0.4296875,0.8858695652173914,0.7771428571428571,0.47752808988764045,0.25,0.07692307692307693,0.023391812865497075
64,1,2,periodic,4194304,54525952,0.470703125,0.8732394366197183,0.8040201005025126,0.5032679738562091,0.23376623376623376,0.11643835616438356,0.03773584905660377
64,1,2,periodic,6291456,56623104,0.4326171875,0.8627450980392157,0.7710843373493976,0.49707602339181284,0.1853932584269663,0.11333333333333333,0.025806451612903226
64,1,2,periodic,8388608,58720256,0.4599609375,0.8769230769230769,0.7868852459016393,0.5112359550561798,0.25,0.13580246913580246,0.007246376811594203
64,1,2,periodic,10485760,60817408,0.482421875,0.9180327868852459,0.8195121951219512,0.5697674418604651,0.17679558011049723,0.17985611510791366,0.020833333333333332
64,1,2,periodic,12582912,62914560,0.46875,0.8736263736263736,0.7692307692307693,0.5310734463276836,0.25,0.15333333333333332,0.007407407407407408
64,1,2,periodic,14680064,65011712,0.48046875,0.868020304568528,0.8106796116504854,0.5802469135802469,0.21341463414634146,0.13636363636363635,0.028368794326241134
64,1,2,periodic,16777216,67108864,0.501953125,0.8803827751196173,0.8310502283105022,0.56,0.19014084507042253,0.18032786885245902,0.006369426751592357
64,1,2,periodic,18874368,69206016,0.4951171875,0.8697916666666666,0.8325358851674641,0.5769230769230769,0.26506024096385544,0.10738255033557047,0.007936507936507936
64,1,2,periodic,20971520,71303168,0.4775390625,0.8527918781725888,0.8390243902439024,0.4946236559139785,0.2215568862275449,0.13636363636363635,0.014598540145985401
64,1,2,periodic,23068672,73400320,0.484375,0.9181818181818182,0.8186813186813187,0.5214723926380368,0.22151898734177214,0.1375,0.02127659574468085
64,1,2,periodic,25165824,75497472,0.4599609375,0.8644859813084113,0.8083832335329342,0.5730994152046783,0.2,0.0903954802259887,0.037037037037037035
64,1,2,periodic,27262976,77594624,0.4150390625,0.8928571428571429,0.7283950617283951,0.49101796407185627,0.16580310880829016,0.11564625850340136,0.006289308176100629
64,1,2,periodic,29360128,79691776,0.439453125,0.8983957219251337,0.7877094972067039,0.49473684210526314,0.16265060240963855,0.11538461538461539,0.0136986301369863
64,1,2,periodic,31457280,81788928,0.44921875,0.8578199052132701,0.7816091954022989,0.5056818181818182,0.2119205298013245,0.12179487179487179,0.019230769230769232
64,1,2,periodic,33554432,83886080,0.498046875,0.908675799086758,0.8308457711442786,0.5414012738853503,0.2708333333333333,0.1111111111111111,0.014184397163120567
64,1,2,periodic,35651584,85983232,0.4873046875,0.9025641025641026,0.7961165048543689,0.5614035087719298,0.2375,0.1509433962264151,0.007518796992481203
64,1,2,periodic,37748736,88080384,0.4609375,0.868020304568528,0.7927461139896373,0.52046783625731,0.22818791946308725,0.13372093023255813,0.014084507042253521
64,1,2,periodic,39845888,90177536,0.470703125,0.8514285714285714,0.79,0.5947368421052631,0.20588235294117646,0.16560509554140126,0.007575757575757576
64,1,2,periodic,41943040,92274688,0.482421875,0.8552036199095022,0.7892156862745098,0.5269461077844312,0.23417721518987342,0.12213740458015267,0.02097902097902098
64,1,2,periodic,44040192,94371840,0.5,0.8904761904761904,0.8415841584158416,0.6060606060606061,0.1910828025477707,0.13291139240506328,0.030303030303030304
64,1,2,periodic,46137344,96468992,0.46484375,0.900497512437811,0.772020725388601,0.484375,0.2532467532467532,0.07857142857142857,0.020833333333333332
64,1,2,periodic,48234496,98566144,0.4658203125,0.8702702702702703,0.8636363636363636,0.5194174757281553,0.21333333333333335,0.16666666666666666,0.011834319526627219
64,1,2,periodic,50331648,100663296,0.4794921875,0.8910891089108911,0.8048780487804879,0.5284090909090909,0.1901840490797546,0.14705882352941177,0.014084507042253521
64,1,2,phase_end,50331648,100663296,0.4794921875,0.8910891089108911,0.8048780487804879,0.5284090909090909,0.1901840490797546,0.14705882352941177,0.014084507042253521
64,1,3,phase_start,0,100663296,0.4072265625,0.8556701030927835,0.5901639344262295,0.52,0.25477707006369427,0.0784313725490196,0.0
64,1,3,periodic,2097152,102760448,0.4033203125,0.841025641025641,0.6566265060240963,0.4897959183673469,0.2532467532467532,0.032679738562091505,0.0
64,1,3,periodic,4194304,104857600,0.37890625,0.8252427184466019,0.5786163522012578,0.4935897435897436,0.2654320987654321,0.03278688524590164,0.0
64,1,3,periodic,6291456,106954752,0.4091796875,0.8380952380952381,0.6486486486486487,0.46285714285714286,0.2484076433121019,0.01910828025477707,0.0
64,1,3,periodic,8388608,109051904,0.37890625,0.791907514450867,0.6045197740112994,0.5202312138728323,0.25882352941176473,0.05714285714285714,0.0
64,1,3,periodic,10485760,111149056,0.404296875,0.8382352941176471,0.6720430107526881,0.48936170212765956,0.2694610778443114,0.025477707006369428,0.0
64,1,3,periodic,12582912,113246208,0.4365234375,0.9069767441860465,0.650887573964497,0.6021505376344086,0.33513513513513515,0.04827586206896552,0.0
64,1,3,periodic,14680064,115343360,0.4140625,0.8407079646017699,0.631578947368421,0.48322147651006714,0.2823529411764706,0.03870967741935484,0.0
64,1,3,periodic,16777216,117440512,0.4365234375,0.8229665071770335,0.7398843930635838,0.5246913580246914,0.3558282208588957,0.021739130434782608,0.0
64,1,3,periodic,18874368,119537664,0.3828125,0.8154761904761905,0.5837837837837838,0.510989010989011,0.2564102564102564,0.08860759493670886,0.0
64,1,3,periodic,20971520,121634816,0.427734375,0.8706467661691543,0.6108108108108108,0.5222222222222223,0.2962962962962963,0.05517241379310345,0.0
64,1,3,periodic,23068672,123731968,0.4306640625,0.8633879781420765,0.7111111111111111,0.5055555555555555,0.3333333333333333,0.040268456375838924,0.0
64,1,3,periodic,25165824,125829120,0.4033203125,0.8402061855670103,0.6230366492146597,0.49696969696969695,0.27710843373493976,0.01818181818181818,0.0
64,1,3,periodic,27262976,127926272,0.41015625,0.7980295566502463,0.6685082872928176,0.4864864864864865,0.34269662921348315,0.023952095808383235,0.0
64,1,3,periodic,29360128,130023424,0.4296875,0.8333333333333334,0.7096774193548387,0.5562130177514792,0.26136363636363635,0.02027027027027027,0.0
64,1,3,periodic,31457280,132120576,0.4296875,0.8232323232323232,0.6927374301675978,0.6036585365853658,0.2893081761006289,0.049079754601226995,0.0
64,1,3,periodic,33554432,134217728,0.45703125,0.9040404040404041,0.6649484536082474,0.5568181818181818,0.32727272727272727,0.05673758865248227,0.0
64,1,3,periodic,35651584,136314880,0.416015625,0.8894736842105263,0.6167664670658682,0.5434782608695652,0.30246913580246915,0.031055900621118012,0.0
64,1,3,periodic,37748736,138412032,0.3984375,0.8159203980099502,0.6352201257861635,0.5052631578947369,0.2484472049689441,0.043478260869565216,0.0
64,1,3,periodic,39845888,140509184,0.3994140625,0.8397790055248618,0.6190476190476191,0.4941860465116279,0.3037974683544304,0.043478260869565216,0.0
64,1,3,periodic,41943040,142606336,0.4150390625,0.8477157360406091,0.6032608695652174,0.5568181818181818,0.3,0.025157232704402517,0.0
64,1,3,periodic,44040192,144703488,0.3779296875,0.8090452261306532,0.5581395348837209,0.45614035087719296,0.25882352941176473,0.052980132450331126,0.0
64,1,3,periodic,46137344,146800640,0.384765625,0.8375634517766497,0.5573770491803278,0.4576271186440678,0.27564102564102566,0.018633540372670808,0.0
64,1,3,periodic,48234496,148897792,0.376953125,0.8085106382978723,0.6022099447513812,0.4876543209876543,0.2634730538922156,0.012422360248447204,0.0
64,1,3,periodic,50331648,150994944,0.4140625,0.855072463768116,0.6166666666666667,0.512987012987013,0.32298136645962733,0.030303030303030304,0.0
64,1,3,phase_end,50331648,150994944,0.4140625,0.855072463768116,0.6166666666666667,0.512987012987013,0.32298136645962733,0.030303030303030304,0.0
64,1,4,phase_start,0,150994944,0.40625,0.7816091954022989,0.6216216216216216,0.49696969696969695,0.35359116022099446,0.12258064516129032,0.0
64,1,4,periodic,2097152,153092096,0.388671875,0.8095238095238095,0.580110497237569,0.4742857142857143,0.29375,0.06578947368421052,0.0
64,1,4,periodic,4194304,155189248,0.3984375,0.8201058201058201,0.6424581005586593,0.4805194805194805,0.27647058823529413,0.10559006211180125,0.0
64,1,4,periodic,6291456,157286400,0.4482421875,0.8426395939086294,0.6842105263157895,0.4939759036144578,0.32978723404255317,0.11801242236024845,0.0
64,1,4,periodic,8388608,159383552,0.3955078125,0.8085106382978723,0.5414364640883977,0.47560975609756095,0.3473053892215569,0.12025316455696203,0.0
64,1,4,periodic,10485760,161480704,0.416015625,0.8421052631578947,0.6994219653179191,0.4647058823529412,0.31333333333333335,0.10497237569060773,0.0
64,1,4,periodic,12582912,163577856,0.4150390625,0.8349056603773585,0.6022099447513812,0.425531914893617,0.24848484848484848,0.12857142857142856,0.0
64,1,4,periodic,14680064,165675008,0.3896484375,0.8085106382978723,0.6440677966101694,0.42771084337349397,0.3,0.07692307692307693,0.0
64,1,4,periodic,16777216,167772160,0.4111328125,0.8238993710691824,0.6813186813186813,0.49019607843137253,0.29891304347826086,0.08270676691729323,0.0
64,1,4,periodic,18874368,169869312,0.376953125,0.7724867724867724,0.6077348066298343,0.4044943820224719,0.30612244897959184,0.07514450867052024,0.0
64,1,4,periodic,20971520,171966464,0.4208984375,0.8021978021978022,0.643979057591623,0.49101796407185627,0.39751552795031053,0.09195402298850575,0.0
64,1,4,periodic,23068672,174063616,0.41015625,0.8247422680412371,0.6647398843930635,0.45652173913043476,0.2883435582822086,0.08383233532934131,0.0
64,1,4,periodic,25165824,176160768,0.4482421875,0.8592233009708737,0.702247191011236,0.46408839779005523,0.3333333333333333,0.1320754716981132,0.0
64,1,4,periodic,27262976,178257920,0.3779296875,0.7967032967032966,0.6224489795918368,0.41830065359477125,0.26744186046511625,0.07352941176470588,0.0
64,1,4,periodic,29360128,180355072,0.392578125,0.856353591160221,0.7083333333333334,0.445859872611465,0.2647058823529412,0.07471264367816093,0.0
64,1,4,periodic,31457280,182452224,0.40234375,0.8308457711442786,0.6647058823529411,0.42948717948717946,0.24848484848484848,0.13186813186813187,0.0
64,1,4,periodic,33554432,184549376,0.412109375,0.8490566037735849,0.6,0.43010752688172044,0.25625,0.087248322147651,0.0
64,1,4,periodic,35651584,186646528,0.408203125,0.7727272727272727,0.6636363636363637,0.47093023255813954,0.2621951219512195,0.07453416149068323,0.0
64,1,4,periodic,37748736,188743680,0.3974609375,0.7842105263157895,0.5680473372781065,0.4658385093167702,0.35260115606936415,0.15384615384615385,0.0
64,1,4,periodic,39845888,190840832,0.3662109375,0.7905759162303665,0.576271186440678,0.4240506329113924,0.20930232558139536,0.11949685534591195,0.0
64,1,4,periodic,41943040,192937984,0.4208984375,0.8520408163265306,0.6972972972972973,0.4303030303030303,0.3037974683544304,0.09142857142857143,0.0
64,1,4,periodic,44040192,195035136,0.3994140625,0.7846153846153846,0.640625,0.4539877300613497,0.2926829268292683,0.06875,0.0
64,1,4,periodic,46137344,197132288,0.3818359375,0.8268156424581006,0.5773195876288659,0.44242424242424244,0.2737430167597765,0.059602649006622516,0.0
64,1,4,periodic,48234496,199229440,0.3994140625,0.8435754189944135,0.625,0.46629213483146065,0.3163841807909605,0.08536585365853659,0.0
64,1,4,periodic,50331648,201326592,0.404296875,0.8292682926829268,0.6057142857142858,0.48466257668711654,0.27325581395348836,0.07142857142857142,0.0
64,1,4,phase_end,50331648,201326592,0.404296875,0.8292682926829268,0.6057142857142858,0.48466257668711654,0.27325581395348836,0.07142857142857142,0.0
64,2,1,phase_start,0,0,0.033203125,0.13372093023255813,0.04827586206896552,0.016483516483516484,0.006535947712418301,0.0,0.0
64,2,1,periodic,2097152,2097152,0.0009765625,0.006172839506172839,0.0,0.0,0.0,0.0,0.0
64,2,1,periodic,4194304,4194304,0.3798828125,0.8301886792452831,0.5743589743589743,0.3503184713375796,0.21153846153846154,0.08496732026143791,0.0
64,2,1,periodic,6291456,6291456,0.3759765625,0.8541666666666666,0.5988023952095808,0.39779005524861877,0.25316455696202533,0.05232558139534884,0.0
64,2,1,periodic,8388608,8388608,0.390625,0.7832512315270936,0.616504854368932,0.41333333333333333,0.26582278481012656,0.06802721088435375,0.0
64,2,1,periodic,10485760,10485760,0.390625,0.8172043010752689,0.64,0.4251497005988024,0.2064516129032258,0.09659090909090909,0.0
64,2,1,periodic,12582912,12582912,0.376953125,0.82,0.6243093922651933,0.3987341772151899,0.19883040935672514,0.07453416149068323,0.0
64,2,1,periodic,14680064,14680064,0.3642578125,0.8125,0.6428571428571429,0.3433734939759036,0.22151898734177214,0.05128205128205128,0.0
64,2,1,periodic,16777216,16777216,0.365234375,0.8628571428571429,0.5846994535519126,0.3941176470588235,0.21511627906976744,0.06936416184971098,0.0
64,2,1,periodic,18874368,18874368,0.3623046875,0.7714285714285715,0.5728643216080402,0.48,0.2625,0.047619047619047616,0.0
64,2,1,periodic,20971520,20971520,0.3642578125,0.7962085308056872,0.6032608695652174,0.3082191780821918,0.2159090909090909,0.0718954248366013,0.0
64,2,1,periodic,23068672,23068672,0.3896484375,0.8613861386138614,0.5885714285714285,0.4567901234567901,0.25165562913907286,0.06493506493506493,0.0
64,2,1,periodic,25165824,25165824,0.375,0.8186528497409327,0.6237623762376238,0.36363636363636365,0.19594594594594594,0.06832298136645963,0.0
64,2,1,periodic,27262976,27262976,0.365234375,0.8736263736263736,0.5583756345177665,0.33532934131736525,0.20348837209302326,0.08917197452229299,0.0
64,2,1,periodic,29360128,29360128,0.3515625,0.7857142857142857,0.5769230769230769,0.39204545454545453,0.19653179190751446,0.058823529411764705,0.0
64,2,1,periodic,31457280,31457280,0.34765625,0.8,0.6384180790960452,0.35789473684210527,0.2,0.06172839506172839,0.0
64,2,1,periodic,33554432,33554432,0.376953125,0.7819905213270142,0.6054054054054054,0.3939393939393939,0.21084337349397592,0.05806451612903226,0.0
64,2,1,periodic,35651584,35651584,0.3740234375,0.8316326530612245,0.5968586387434555,0.3977272727272727,0.1746987951807229,0.0457516339869281,0.0
64,2,1,periodic,37748736,37748736,0.3642578125,0.8379888268156425,0.6,0.3023255813953488,0.24260355029585798,0.04794520547945205,0.0
64,2,1,periodic,39845888,39845888,0.365234375,0.8277777777777777,0.56,0.40425531914893614,0.26011560693641617,0.040268456375838924,0.0
64,2,1,periodic,41943040,41943040,0.37890625,0.8418367346938775,0.664804469273743,0.3941176470588235,0.19879518072289157,0.024844720496894408,0.0
64,2,1,periodic,44040192,44040192,0.3662109375,0.7715736040609137,0.6628571428571428,0.38953488372093026,0.19753086419753085,0.050955414012738856,0.0
64,2,1,periodic,46137344,46137344,0.3779296875,0.845360824742268,0.5642458100558659,0.40298507462686567,0.17763157894736842,0.10144927536231885,0.0
64,2,1,periodic,48234496,48234496,0.3955078125,0.8407960199004975,0.6683937823834197,0.40764331210191085,0.23125,0.0379746835443038,0.0
64,2,1,periodic,50331648,50331648,0.3359375,0.776536312849162,0.5837837837837838,0.35403726708074534,0.1794871794871795,0.06666666666666667,0.0
64,2,1,phase_end,50331648,50331648,0.3359375,0.776536312849162,0.5837837837837838,0.35403726708074534,0.1794871794871795,0.06666666666666667,0.0
64,2,2,phase_start,0,50331648,0.4443359375,0.7947368421052632,0.8,0.4860335195530726,0.2484076433121019,0.13793103448275862,0.012658227848101266
64,2,2,periodic,2097152,52428800,0.474609375,0.8640776699029126,0.8333333333333334,0.5113636363636364,0.30303030303030304,0.12337662337662338,0.026845637583892617
64,2,2,periodic,4194304,54525952,0.419921875,0.8586387434554974,0.7513513513513513,0.4745762711864407,0.1597222222222222,0.10975609756097561,0.012269938650306749
64,2,2,periodic,6291456,56623104,0.42578125,0.852017937219731,0.743421052631579,0.43010752688172044,0.2013888888888889,0.12738853503184713,0.024691358024691357
64,2,2,periodic,8388608,58720256,0.4765625,0.9034090909090909,0.8131313131313131,0.5193370165745856,0.2823529411764706,0.13953488372093023,0.015748031496062992
64,2,2,periodic,10485760,60817408,0.439453125,0.8924731182795699,0.7311827956989247,0.4878048780487805,0.2677595628415301,0.09523809523809523,0.021897810218978103
64,2,2,periodic,12582912,62914560,0.494140625,0.9033816425120773,0.8159203980099502,0.5517241379310345,0.26811594202898553,0.12269938650306748,0.014184397163120567
64,2,2,periodic,14680064,65011712,0.439453125,0.8783068783068783,0.75,0.4748603351955307,0.21935483870967742,0.09395973154362416,0.02564102564102564
64,2,2,periodic,16777216,67108864,0.4990234375,0.8865546218487395,0.7799043062200957,0.5185185185185185,0.23404255319148937,0.11851851851851852,0.02877697841726619
64,2,2,periodic,18874368,69206016,0.4345703125,0.8518518518518519,0.7712765957446809,0.4715909090909091,0.22424242424242424,0.12101910828025478,0.0
64,2,2,periodic,20971520,71303168,0.48046875,0.9077669902912622,0.8306010928961749,0.4972677595628415,0.2111801242236025,0.15894039735099338,0.02857142857142857
64,2,2,periodic,23068672,73400320,0.42578125,0.89375,0.7526881720430108,0.5217391304347826,0.24193548387096775,0.15217391304347827,0.047058823529411764
64,2,2,periodic,25165824,75497472,0.4619140625,0.8509615384615384,0.8020304568527918,0.49101796407185627,0.2198581560283688,0.16216216216216217,0.006134969325153374
64,2,2,periodic,27262976,77594624,0.46875,0.8934010152284264,0.8181818181818182,0.4797687861271676,0.28823529411764703,0.1793103448275862,0.012269938650306749
64,2,2,periodic,29360128,79691776,0.4697265625,0.864321608040201,0.81,0.5260115606936416,0.22297297297297297,0.12903225806451613,0.020134228187919462
64,2,2,periodic,31457280,81788928,0.5,0.9047619047619048,0.8010471204188482,0.5320197044334976,0.24489795918367346,0.1527777777777778,0.023255813953488372
64,2,2,periodic,33554432,83886080,0.4716796875,0.9213483146067416,0.7839195979899497,0.5164835164835165,0.24444444444444444,0.13986013986013987,0.035211267605633804
64,2,2,periodic,35651584,85983232,0.4873046875,0.9387755102040817,0.7788018433179723,0.4885057471264368,0.23333333333333334,0.16233766233766234,0.007518796992481203
64,2,2,periodic,37748736,88080384,0.46484375,0.8814432989690721,0.7931034482758621,0.47398843930635837,0.2903225806451613,0.10666666666666667,0.006711409395973154
64,2,2,periodic,39845888,90177536,0.4365234375,0.8980582524271845,0.7150837988826816,0.514792899408284,0.17164179104477612,0.11842105263157894,0.03260869565217391
64,2,2,periodic,41943040,92274688,0.4130859375,0.8985507246376812,0.8037974683544303,0.45185185185185184,0.18023255813953487,0.10303030303030303,0.0053475935828877
64,2,2,periodic,44040192,94371840,0.4306640625,0.8549222797927462,0.7928994082840237,0.5588235294117647,0.1901840490797546,0.06976744186046512,0.025477707006369428
64,2,2,periodic,46137344,96468992,0.4482421875,0.8814432989690721,0.7373737373737373,0.480225988700565,0.2222222222222222,0.1038961038961039,0.0472972972972973
64,2,2,periodic,48234496,98566144,0.46875,0.8756218905472637,0.8,0.5257142857142857,0.23076923076923078,0.13333333333333333,0.007194244604316547
64,2,2,periodic,50331648,100663296,0.431640625,0.8601036269430051,0.8263473053892215,0.4712041884816754,0.19135802469135801,0.09722222222222222,0.017964071856287425
64,2,2,phase_end,50331648,100663296,0.431640625,0.8601036269430051,0.8263473053892215,0.4712041884816754,0.19135802469135801,0.09722222222222222,0.017964071856287425
64,2,3,phase_start,0,100663296,0.404296875,0.8364485981308412,0.6166666666666667,0.4896551724137931,0.28160919540229884,0.027972027972027972,0.0
64,2,3,periodic,2097152,102760448,0.4072265625,0.875,0.5888888888888889,0.5443037974683544,0.19480519480519481,0.03773584905660377,0.0
64,2,3,periodic,4194304,104857600,0.4248046875,0.8564356435643564,0.6706586826347305,0.4919786096256685,0.2810810810810811,0.041379310344827586,0.0
64,2,3,periodic,6291456,106954752,0.4208984375,0.82,0.6602564102564102,0.5161290322580645,0.3407821229050279,0.05426356589147287,0.0
64,2,3,periodic,8388608,109051904,0.392578125,0.8705882352941177,0.615819209039548,0.5111111111111111,0.28994082840236685,0.024844720496894408,0.0
64,2,3,periodic,10485760,111149056,0.408203125,0.8282828282828283,0.634020618556701,0.4807692307692308,0.29545454545454547,0.02666666666666667,0.0
64,2,3,periodic,12582912,113246208,0.3974609375,0.8253968253968254,0.7134502923976608,0.47368421052631576,0.275,0.024242424242424242,0.0
64,2,3,periodic,14680064,115343360,0.439453125,0.8215962441314554,0.651685393258427,0.5828571428571429,0.29651162790697677,0.040268456375838924,0.0
64,2,3,periodic,16777216,117440512,0.3994140625,0.8535353535353535,0.5783783783783784,0.538961038961039,0.27058823529411763,0.025477707006369428,0.0
64,2,3,periodic,18874368,119537664,0.369140625,0.7166666666666667,0.6373056994818653,0.47398843930635837,0.24404761904761904,0.020689655172413793,0.0
64,2,3,periodic,20971520,121634816,0.423828125,0.8105263157894737,0.6565656565656566,0.5780346820809249,0.27388535031847133,0.04516129032258064,0.0
64,2,3,periodic,23068672,123731968,0.4267578125,0.8155339805825242,0.6373056994818653,0.5572916666666666,0.21830985915492956,0.05194805194805195,0.0
64,2,3,periodic,25165824,125829120,0.4326171875,0.8256880733944955,0.7175141242937854,0.49696969696969695,0.3157894736842105,0.03896103896103896,0.0
64,2,3,periodic,27262976,127926272,0.3720703125,0.8516483516483516,0.6335403726708074,0.44516129032258067,0.31788079470198677,0.034653465346534656,0.0
64,2,3,periodic,29360128,130023424,0.404296875,0.873015873015873,0.6956521739130435,0.4678362573099415,0.22580645161290322,0.03870967741935484,0.0
64,2,3,periodic,31457280,132120576,0.4169921875,0.8924731182795699,0.6555555555555556,0.5347593582887701,0.2356687898089172,0.04,0.0
64,2,3,periodic,33554432,134217728,0.4013671875,0.8497409326424871,0.6388888888888888,0.449438202247191,0.28402366863905326,0.024539877300613498,0.0
64,2,3,periodic,35651584,136314880,0.4189453125,0.8877005347593583,0.6519337016574586,0.5389221556886228,0.2857142857142857,0.04375,0.0
64,2,3,periodic,37748736,138412032,0.3857421875,0.8203883495145631,0.5783132530120482,0.49673202614379086,0.25842696629213485,0.04419889502762431,0.0
64,2,3,periodic,39845888,140509184,0.4267578125,0.8848167539267016,0.6440677966101694,0.5303867403314917,0.3128491620111732,0.012987012987012988,0.0
64,2,3,periodic,41943040,142606336,0.451171875,0.8009478672985783,0.6565656565656566,0.5647058823529412,0.38562091503267976,0.05405405405405406,0.0
64,2,3,periodic,44040192,144703488,0.4111328125,0.8578680203045685,0.6492146596858639,0.41954022988505746,0.2784090909090909,0.04,0.0
64,2,3,periodic,46137344,146800640,0.4560546875,0.875,0.6435643564356436,0.5586592178770949,0.33121019108280253,0.021897810218978103,0.0
64,2,3,periodic,48234496,148897792,0.40625,0.8695652173913043,0.6243093922651933,0.5108695652173914,0.24719101123595505,0.032679738562091505,0.0
64,2,3,periodic,50331648,150994944,0.392578125,0.8314606741573034,0.6649746192893401,0.445859872611465,0.28846153846153844,0.046511627906976744,0.0
64,2,3,phase_end,50331648,150994944,0.392578125,0.8314606741573034,0.6649746192893401,0.445859872611465,0.28846153846153844,0.046511627906976744,0.0
64,2,4,phase_start,0,150994944,0.416015625,0.7990196078431373,0.6336633663366337,0.4539877300613497,0.29559748427672955,0.08917197452229299,0.0
64,2,4,periodic,2097152,153092096,0.4189453125,0.8297872340425532,0.6625766871165644,0.4918918918918919,0.3392857142857143,0.10240963855421686,0.0
64,2,4,periodic,4194304,155189248,0.42578125,0.8862275449101796,0.6345177664974619,0.5026178010471204,0.3160919540229885,0.0851063829787234,0.0
64,2,4,periodic,6291456,157286400,0.4013671875,0.8203883495145631,0.6385542168674698,0.42168674698795183,0.2777777777777778,0.1206896551724138,0.0
64,2,4,periodic,8388608,159383552,0.3955078125,0.8054054054054054,0.6094674556213018,0.4336734693877551,0.28717948717948716,0.08333333333333333,0.0
64,2,4,periodic,10485760,161480704,0.3837890625,0.75,0.6122448979591837,0.5424836601307189,0.26666666666666666,0.08139534883720931,0.0
64,2,4,periodic,12582912,163577856,0.41015625,0.8284023668639053,0.6344086021505376,0.4574468085106383,0.3558282208588957,0.10843373493975904,0.0
64,2,4,periodic,14680064,165675008,0.3955078125,0.8333333333333334,0.6484848484848484,0.46107784431137727,0.2138364779874214,0.09340659340659341,0.0
64,2,4,periodic,16777216,167772160,0.3857421875,0.7932960893854749,0.5806451612903226,0.4,0.32222222222222224,0.10759493670886076,0.0
64,2,4,periodic,18874368,169869312,0.392578125,0.8615384615384616,0.6064516129032258,0.41040462427745666,0.2872340425531915,0.1,0.0
64,2,4,periodic,20971520,171966464,0.4140625,0.8121546961325967,0.6263736263736264,0.4695121951219512,0.3314917127071823,0.143646408839779,0.0
64,2,4,periodic,23068672,174063616,0.4423828125,0.8104265402843602,0.7647058823529411,0.4605263157894737,0.3469387755102041,0.11842105263157894,0.0
64,2,4,periodic,25165824,176160768,0.3984375,0.8288288288288288,0.6040268456375839,0.4049079754601227,0.30177514792899407,0.10559006211180125,0.0
64,2,4,periodic,27262976,178257920,0.408203125,0.8163265306122449,0.6684210526315789,0.44805194805194803,0.24848484848484848,0.14189189189189189,0.0
64,2,4,periodic,29360128,180355072,0.412109375,0.7871287128712872,0.6243093922651933,0.45555555555555555,0.33540372670807456,0.09333333333333334,0.0
